# Darya core lexicon - B1 batch (AI scripted)
# rank|dari|translit|pos|register|glossEn|exampleDari|exampleTranslit|exampleEn|tags|variants
1998|میزبانی وب|mēzbānī-i wēb|noun|neutral|web hosting|شرکت میزبانی وب خدمات خوبی دارد.|shirkat-i mēzbānī-i wēb khadamāt-i khūbī dārad.|The web hosting company has good services.|Science & Technology|
1999|کدگذاری|kōd-guzārī|noun|neutral|coding|کدگذاری اطلاعات زمان برد.|kōd-guzārī-i ittilāāt zamān burd.|Coding the information took time.|Abstract Concepts|
2000|طراحی سایت|tarrāhī-i sāyt|noun|neutral|web design|طراحی سایت را تمام کردم.|tarrāhī-i sāyt rā tamām kardam.|I finished the web design.|Science & Technology|
2001|برنامه‌نویس|barnāma-nawīs|noun|neutral|programmer|برنامه‌نویس شرکت استعفا داد.|barnāma-nawīs-i shirkat istifā dād.|The company's programmer resigned.|Abstract Concepts|
2002|کاربردی|kārburdī|adjective|neutral|practical/functional|این نرم‌افزار بسیار کاربردی است.|īn narm-afzār bisyār kārburdī ast.|This software is very practical.|Descriptions & Qualities|
2003|تجزیه و تحلیل|tajzīya wa tahlīl|noun|neutral|analysis|تجزیه و تحلیل داده‌ها مهم است.|tajzīya wa tahlīl-i dāda-hā muhim ast.|Data analysis is important.|Abstract Concepts|
2004|الکترونیک|iliktrōnīk|noun|neutral|electronics|مهندسی الکترونیک جالب است.|muhandisī-i iliktrōnīk jālib ast.|Electronics engineering is interesting.|Abstract Concepts|
2005|مواد اولیه|mawād-i awwalīya|noun|neutral|raw materials|مواد اولیه گران شده است.|mawād-i awwalīya girān shuda ast.|Raw materials have become expensive.|Abstract Concepts|
2006|تجهیزات|tajhīzāt|noun|neutral|equipment|تجهیزات جدید خریداری شد.|tajhīzāt-i jadīd kharīdārī shud.|New equipment was purchased.|Abstract Concepts|
2007|قطعه|qita|noun|neutral|part/component|این قطعه در موتور کار می‌کند.|īn qita dar mōtōr kār mēkunad.|This part works in the engine.|Abstract Concepts|
2008|ابزار|abzār|noun|neutral|tool|ابزار مناسب برای کار ندارم.|abzār-i munāsib barāy-i kār nadāram.|I don't have the right tool for the job.|Abstract Concepts|
2009|دقت|diqqat|noun|neutral|accuracy/precision|دقت این سنسور بالا است.|diqqat-i īn sēnsōr bālā ast.|The accuracy of this sensor is high.|Abstract Concepts|
2010|کارایی|kārāyī|noun|neutral|efficiency|کارایی سیستم بهتر شده است.|kārāyī-i sīstam bihtar shuda ast.|The system efficiency has improved.|Abstract Concepts|
2011|ایمنی|ēmanī|noun|neutral|safety|ایمنی در کارخانه اولویت دارد.|ēmanī dar kārkhāna awlawīyat dārad.|Safety is a priority in the factory.|Abstract Concepts|
2012|کنترل کیفیت|kūntrōl-i kayfīyat|noun|neutral|quality control|کنترل کیفیت محصولات انجام شد.|kūntrōl-i kayfīyat-i mahsūlāt anjām shud.|Quality control of the products was done.|Abstract Concepts|
2013|مدیریت ریسک|mudīrīyat-i rēsk|noun|neutral|risk management|مدیریت ریسک در پروژه لازم است.|mudīrīyat-i rēsk dar prōzha lāzim ast.|Risk management is necessary in the project.|Abstract Concepts|
2014|پژوهش|pizhōhish|noun|neutral|research|پژوهش در دانشگاه ادامه دارد.|pizhōhish dar dānishgāh idāma dārad.|Research continues at the university.|Abstract Concepts|
2015|نمونه اولیه|namūna-i awwalīya|noun|neutral|prototype|نمونه اولیه ساخته شد.|namūna-i awwalīya sākhta shud.|The prototype was built.|Abstract Concepts|
2016|تولید انبوه|tawlīd-i ambōh|noun|neutral|mass production|تولید انبوه فردا شروع می‌شود.|tawlīd-i ambōh fardā shurū mēshawad.|Mass production starts tomorrow.|Abstract Concepts|
2017|پشتیبانی فنی|pushtēbānī-i fannī|noun|neutral|technical support|پشتیبانی فنی بیست و چهار ساعته است.|pushtēbānī-i fannī bēst wa chahār sāata ast.|Technical support is twenty-four hours.|Abstract Concepts|
2018|فریم‌ورک|frēmwōrk|noun|neutral|framework|فریم‌ورک جدید بسیار سریع است.|frēmwōrk-i jadīd bisyār sarī ast.|The new framework is very fast.|Abstract Concepts|
2019|محاسبات|muhāsibāt|noun|neutral|computation/calculations|محاسبات پیچیده توسط سرور انجام شد.|muhāsibāt-i pēchīda tawassut-i sarvar anjām shud.|Complex calculations were done by the server.|Abstract Concepts|
2020|سیار|sayyār|adjective|neutral|mobile|تلفن سیار در همه جا کار می‌کند.|tilifōn-i sayyār dar hama jā kār mēkunad.|Mobile phones work everywhere.|Descriptions & Qualities|
2021|رمزنگاری|ramz-nigārī|noun|neutral|cryptography|رمزنگاری اطلاعات مهم است.|ramz-nigārī-i ittilāāt muhim ast.|Cryptography of information is important.|Abstract Concepts|
2022|حریم خصوصی|harīm-i khusūsī|noun|neutral|privacy|حریم خصوصی کاربران حفظ می‌شود.|harīm-i khusūsī-i kārbarān hifz mēshawad.|The privacy of users is protected.|Abstract Concepts|
2023|آسیب‌پذیری|āsēb-pazīrī|noun|neutral|vulnerability|این سیستم آسیب‌پذیری دارد.|īn sīstam āsēb-pazīrī dārad.|This system has a vulnerability.|Abstract Concepts|
2024|حمله سایبری|hamla-i sāybarī|noun|neutral|cyber attack|حمله سایبری دفع شد.|hamla-i sāybarī dafa shud.|The cyber attack was repelled.|War & Conflict|
2025|فیشینگ|fīshīng|noun|neutral|phishing|مراقب ایمیل‌های فیشینگ باشید.|murāqib-i ēmēl-hāy-i fīshīng bāshēd.|Beware of phishing emails.|Abstract Concepts|
2026|بازیابی اطلاعات|bāzyābī-i ittilāāt|noun|neutral|data recovery|بازیابی اطلاعات زمان‌بر است.|bāzyābī-i ittilāāt zamān-bar ast.|Data recovery is time-consuming.|Science & Technology|
2027|پایانه‌|pāyāna|noun|neutral|terminal|پایانه فرودگاه به اینترنت وصل است.|pāyāna-i furūdgāh ba intarnēt wasl ast.|The airport terminal is connected to the internet.|Abstract Concepts|
2028|رابط|rābit|noun|neutral|interface/connector|این کابل رابط است.|īn kābl rābit ast.|This cable is a connector.|Abstract Concepts|
2029|درگاه|dargāh|noun|neutral|port (computer)|درگاه یو‌اس‌بی کار نمی‌کند.|dargāh-i yū-is-bī kār namēkunad.|The USB port is not working.|Science & Technology|
2030|وضوح|wuzūh|noun|neutral|resolution|وضوح تصویر بالا است.|wuzūh-i taswīr bālā ast.|The image resolution is high.|Abstract Concepts|
2031|پیکسل|pēksil|noun|neutral|pixel|تعداد پیکسل‌های دوربین زیاد است.|tidād-i pēksil-hāy-i dūrbīn ziyād ast.|The number of camera pixels is high.|Abstract Concepts|
2032|سفارشی‌سازی|sifārishī-sāzī|noun|neutral|customization|سفارشی‌سازی نرم‌افزار امکان‌پذیر است.|sifārishī-sāzī-i narm-afzār imkān-pazīr ast.|Customization of the software is possible.|Abstract Concepts|
2033|بازخورد|bāz-khūrd|noun|neutral|feedback|بازخورد کاربران مثبت بود.|bāz-khūrd-i kārbarān musbat būd.|The user feedback was positive.|Abstract Concepts|
2034|توسعه وب|tawsīa-i wēb|noun|neutral|web development|توسعه وب یک شغل پردرآمد است.|tawsīa-i wēb yak shughl-i pur-dar-āmad ast.|Web development is a lucrative job.|Science & Technology|
2035|سرور مجازی|sarvar-i majāzī|noun|neutral|virtual server|سرور مجازی ارزان‌تر است.|sarvar-i majāzī arzān-tar ast.|A virtual server is cheaper.|Abstract Concepts|
2036|ترافیک شبکه|tarāfīk-i shabaka|noun|neutral|network traffic|ترافیک شبکه امروز زیاد است.|tarāfīk-i shabaka imrōz ziyād ast.|Network traffic is high today.|Science & Technology|
2037|سیستم تعبیه‌شده|sīstam-i tabīya-shuda|noun|neutral|embedded system|سیستم تعبیه‌شده در موتر کار می‌کند.|sīstam-i tabīya-shuda dar mōtar kār mēkunad.|The embedded system works in the car.|Abstract Concepts|
2038|تکنیسین|tiknīsiyan|noun|neutral|technician|تکنیسین کامپیوتر را تعمیر کرد.|tiknīsiyan kāmpīyōtar rā tamīr kard.|The technician repaired the computer.|Abstract Concepts|
2039|طراح|tarrāh|noun|neutral|designer|طراح سایت کارش را تمام کرد.|tarrāh-i sāyt kārash rā tamām kard.|The web designer finished his work.|Abstract Concepts|
2040|مدل‌سازی|mōdal-sāzī|noun|neutral|modeling|مدل‌سازی سه‌بعدی زمان می‌برد.|mōdal-sāzī-i si-budī zamān mēburad.|3D modeling takes time.|Abstract Concepts|
2041|سه‌بعدی|si-budī|adjective|neutral|three-dimensional|چاپگر سه‌بعدی خریدم.|chāpgar-i si-budī kharīdam.|I bought a 3D printer.|Descriptions & Qualities|
2042|چاپگر|chāpgar|noun|neutral|printer|چاپگر کاغذ ندارد.|chāpgar kāghaz nadārad.|The printer is out of paper.|Abstract Concepts|
2043|اسکنر|iskēnar|noun|neutral|scanner|اسکنر خراب است.|iskēnar kharāb ast.|The scanner is broken.|Abstract Concepts|
2044|بارکد|bārkōd|noun|neutral|barcode|بارکد کالا را اسکن کن.|bārkōd-i kālā rā iskēn kun.|Scan the product barcode.|Abstract Concepts|
2045|محیط کار|muhīt-i kār|noun|neutral|workspace/work environment|محیط کار در این شرکت عالی است.|muhīt-i kār dar īn shirkat ālī ast.|The workspace in this company is excellent.|Work & Business|
2046|دورکاری|dūr-kārī|noun|neutral|remote work|دورکاری مزایای زیادی دارد.|dūr-kārī mazāyā-yi ziyādī dārad.|Remote work has many benefits.|Work & Business|
2047|ویدیو کنفرانس|wīdyō kūnfarāns|noun|neutral|video conference|ویدیو کنفرانس فردا برگزار می‌شود.|wīdyō kūnfarāns fardā barguzār mēshawad.|The video conference will be held tomorrow.|Abstract Concepts|
2048|اشتراک‌گذاری|ishtirāk-guzārī|noun|neutral|sharing|اشتراک‌گذاری فایل‌ها آسان است.|ishtirāk-guzārī-i fāyl-hā āsān ast.|File sharing is easy.|Abstract Concepts|
2049|همگام‌سازی|hamgām-sāzī|noun|neutral|synchronization|همگام‌سازی داده‌ها تمام شد.|hamgām-sāzī-i dāda-hā tamām shud.|Data synchronization is finished.|Abstract Concepts|
2050|پایانه فروشگاهی|pāyāna-i furūshgāhī|noun|neutral|point of sale (POS)|پایانه فروشگاهی خراب شده است.|pāyāna-i furūshgāhī kharāb shuda ast.|The point of sale terminal is broken.|Abstract Concepts|
2051|تراکنش|tarākunish|noun|neutral|transaction|تراکنش بانکی موفق بود.|tarākunish-i bānkī muwaffaq būd.|The bank transaction was successful.|Abstract Concepts|
2052|رمز ارز|ramz arz|noun|neutral|cryptocurrency|قیمت رمز ارز بالا رفت.|qaymat-i ramz arz bālā raft.|The cryptocurrency price went up.|Abstract Concepts|
2053|زنجیره بلوکی|zanjīra-i blōkī|noun|neutral|blockchain|زنجیره بلوکی امنیت بالایی دارد.|zanjīra-i blōkī amnīyat-i bālāyī dārad.|Blockchain has high security.|Abstract Concepts|
2054|اینترنت اشیا|intarnēt-i ashyā|noun|neutral|internet of things (IoT)|اینترنت اشیا خانه‌ها را هوشمند می‌کند.|intarnēt-i ashyā khāna-hā rā hōshmand mēkunad.|The internet of things makes homes smart.|Science & Technology|
2055|هوشمندسازی|hōshmand-sāzī|noun|neutral|smartification/automation|هوشمندسازی شهرها آغاز شده است.|hōshmand-sāzī-i shahr-hā āghāz shuda ast.|The smartification of cities has begun.|Abstract Concepts|
2056|مدیریت داده|mudīrīyat-i dāda|noun|neutral|data management|مدیریت داده در شرکت‌های بزرگ پیچیده است.|mudīrīyat-i dāda dar shirkat-hāy-i buzurg pēchīda ast.|Data management in large companies is complex.|Science & Technology|
2057|کلان‌داده|kalān-dāda|noun|neutral|big data|تحلیل کلان‌داده نیازمند تخصص است.|tahlīl-i kalān-dāda niyāzmand-i takhassus ast.|Big data analysis requires expertise.|Science & Technology|
2058|یادگیری ماشین|yādgīrī-i māshīn|noun|neutral|machine learning|یادگیری ماشین بخشی از هوش مصنوعی است.|yādgīrī-i māshīn bakhshī az hōsh-i masnōī ast.|Machine learning is a part of artificial intelligence.|Science & Technology|
2059|شبکه عصبی|shabaka-i asabī|noun|neutral|neural network|شبکه عصبی الگوها را تشخیص می‌دهد.|shabaka-i asabī ulgō-hā rā tashkhīs mēdahad.|The neural network recognizes patterns.|Science & Technology|
2060|تشخیص چهره|tashkhīs-i chihra|noun|neutral|facial recognition|تکنولوژی تشخیص چهره در گوشی‌ها وجود دارد.|tēknōlōzhī-i tashkhīs-i chihra dar gōshī-hā wujūd dārad.|Facial recognition technology exists in phones.|Abstract Concepts|
2061|پردازش تصویر|pardāzish-i taswīr|noun|neutral|image processing|پردازش تصویر در پزشکی کاربرد دارد.|pardāzish-i taswīr dar pizishkī kārburd dārad.|Image processing is used in medicine.|Abstract Concepts|
2062|کنترل از راه دور|kūntrōl az rāh-i dūr|noun|neutral|remote control|این دستگاه با کنترل از راه دور کار می‌کند.|īn dastgāh bā kūntrōl az rāh-i dūr kār mēkunad.|This device works with a remote control.|Abstract Concepts|
2063|تله‌متری|tilimētrī|noun|neutral|telemetry|داده‌های تله‌متری دریافت شد.|dāda-hāy-i tilimētrī daryāft shud.|Telemetry data was received.|Abstract Concepts|
2064|همگرایی|hamgarāyī|noun|neutral|convergence|همگرایی فناوری‌ها آینده را می‌سازد.|hamgarāyī-i fanāwarī-hā āyanda rā mēsāzad.|Convergence of technologies shapes the future.|Abstract Concepts|
2065|تبدیل|tabdīl|noun|neutral|conversion|تبدیل فایل صوتی به متن زمان برد.|tabdīl-i fāyl-i sawtī ba matn zamān burd.|Conversion of the audio file to text took time.|Abstract Concepts|
2066|فرمت|furmat|noun|neutral|format|فرمت این ویدیو قابل پخش نیست.|furmat-i īn wīdyō qābil-i pakhsh nēst.|The format of this video is not playable.|Abstract Concepts|
2067|فشرده‌سازی|fishurda-sāzī|noun|neutral|compression|فشرده‌سازی فایل حجم آن را کم می‌کند.|fishurda-sāzī-i fāyl hajm-i ān rā kam mēkunad.|File compression reduces its size.|Abstract Concepts|
